1971,USA,CAN,BHS,CUB,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY,GBR,IRL,NLD,BEL,LUX,FRA,MCO,LIE,CHE,ESP,AND,PRT,DEU,POL,AUT,HUN,CZE,SVK,ITA,SMR,MLT,ALB,MNE,MKD,HRV,SRB,BIH,SVN,GRC,CYP,BGR,MDA,ROU,RUS,EST,LVA,LTU,UKR,BLR,ARM,GEO,AZE,FIN,SWE,NOR,DNK,ISL,CPV,STP,GNB,GNQ,GMB,MLI,SEN,BEN,MRT,NER,CIV,GIN,BFA,LBR,SLE,GHA,TGO,CMR,NGA,GAB,CAF,TCD,COG,COD,UGA,KEN,TZA,BDI,RWA,SOM,DJI,ETH,ERI,AGO,MOZ,ZMB,ZWE,MWI,ZAF,NAM,LSO,BWA,SWZ,MDG,COM,MUS,SYC,MAR,DZA,TUN,LBY,SDN,SSD,IRN,TUR,IRQ,EGY,SYR,LBN,JOR,ISR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,AFG,TKM,TJK,KGZ,UZB,KAZ,CHN,MNG,TWN,PRK,KOR,JPN,IND,BTN,PAK,BGD,MMR,LKA,MDV,NPL,THA,KHM,LAO,VNM,MYS,SGP,BRN,PHL,IDN,TLS,AUS,PNG,NZL,VUT,SLB,KIR,TUV,FJI,TON,NRU,MHL,PLW,FSM,WSM
PAK,0.353467562,0.513392857,0.64,0.712296984,0.709677419,0.692105263,0.803240741,0.857142857,0.693298969,-2,0.751937984,-2,-2,-2,-2,0.819413093,-2,0.703431373,0.690954774,0.6675,0.623737374,0.669724771,0.785714286,0.725961538,0.735294118,0.870813397,-2,0.76426799,0.822072072,0.65462754,0.638176638,0.629032258,0.781395349,0.711060948,0.653579677,0.411764706,0.591928251,0.488888889,0.453125,0.47260274,0.378684807,-2,-2,-2,0.662100457,-2,0.483796296,0.433476395,0.680803571,0.608888889,0.675615213,-2,-2,0.482222222,-2,0.831606218,0.810526316,-2,-2,-2,0.890625,-2,-2,0.695454545,0.851936219,0.672605791,-2,0.818181818,0.672605791,-2,-2,-2,0.674157303,0.6875,-2,-2,-2,0.667410714,0.637777778,0.602222222,0.566666667,0.676886792,0.75,0.8,0.880733945,0.892105263,0.828947368,0.86774942,0.857471264,0.790123457,0.877358491,0.88592233,0.78959276,0.842364532,0.8075,0.773493976,0.855297158,0.832183908,0.858468677,0.883295195,0.886310905,0.755102041,0.742296919,0.848717949,0.880597015,0.827250608,0.857798165,0.853273138,0.874715262,0.870892019,0.839534884,0.913151365,-2,0.839449541,-2,-2,0.841269841,0.867579909,-2,0.494285714,0.333333333,-2,0.759358289,0.788135593,0.750778816,0.833712984,0.888888889,0.832061069,-2,0.887019231,0.84494382,0.872727273,0.865429234,0.896313364,-2,0.853932584,0.784580499,0.859296482,0.878859857,0.874407583,0.870415648,0.861244019,0.498800959,0.838274933,0.88172043,0.88863109,0.850117096,0.87654321,0.871052632,0.874015748,0.865909091,-2,-2,-2,-2,-2,0.82,0.676404494,0.25,-2,-2,0.591517857,0.83972912,0.822857143,-2,0.854014599,0.826185102,0.890995261,0.818181818,0.8,0.796839729,0.812316716,0.761538462,-2,0.884615385,0.770642202,-2,0.801385681,0.852678571,-2,0.635346756,0.823529412,0.621076233,-2,-2,-2,-2,0.733695652,-2,-2,-2,-2,-2,-2
BGD,0.242857143,0.471428571,0.535714286,0.688405797,0.626086957,0.691056911,0.865671642,0.9,0.637037037,-2,0.755905512,-2,-2,-2,-2,0.842857143,-2,0.641025641,0.625,0.623076923,0.504273504,0.578571429,0.78030303,0.671532847,0.727941176,0.845528455,-2,0.756097561,0.870503597,0.772058824,0.598425197,0.541666667,0.635658915,0.798507463,0.6015625,0.323741007,0.507142857,0.414285714,0.364285714,0.371428571,0.330935252,-2,-2,-2,0.666666667,-2,0.792857143,0.357142857,0.642857143,0.578571429,0.64028777,-2,-2,0.4,-2,0.872,0.741176471,-2,-2,-2,0.885714286,-2,-2,0.715328467,0.905109489,0.635714286,-2,0.796992481,0.635714286,-2,-2,-2,0.635714286,0.642335766,-2,-2,-2,0.742857143,0.621428571,0.557142857,0.471428571,0.602941176,0.75,0.777777778,0.814814815,0.838983051,0.818181818,0.829457364,0.855072464,0.739837398,0.798507463,0.857142857,0.788321168,0.842105263,0.863636364,0.74796748,0.825396825,0.857142857,0.818897638,0.834532374,0.874015748,0.744186047,0.602150538,0.889830508,0.806451613,0.841269841,0.81294964,0.855072464,0.824817518,0.826771654,0.862318841,0.869230769,-2,0.833333333,-2,-2,0.859375,0.872180451,-2,0.449152542,0,-2,0.803030303,0.877862595,0.763636364,0.826086957,0.916666667,0.883211679,-2,0.829457364,0.870503597,0.904411765,0.841269841,0.85,-2,0.824817518,0.757352941,0.863636364,0.828358209,0.845588235,0.88976378,0.825757576,0.295454545,0.803738318,0.825242718,0.862318841,0.913669065,0.861313869,0.890510949,0.835820896,0.868613139,-2,-2,-2,-2,-2,0.772277228,0.633093525,-2,-2,-2,0.585714286,0.833333333,0.8515625,0.854014599,-2,0.830882353,0.870503597,0.875,0.792592593,0.821428571,0.78021978,0.832116788,-2,0.857142857,0.801470588,-2,0.8,0.827338129,-2,0.607142857,0.867924528,0.628571429,-2,-2,-2,-2,0.760330579,-2,-2,-2,-2,-2,-2
MMR,0.329741379,0.501075269,0.677419355,0.683741648,0.716332378,0.654731458,0.800443459,0.861313869,0.711442786,-2,0.776923077,-2,-2,-2,-2,0.81978022,-2,0.704491726,0.696385542,0.654501217,0.598522167,0.648888889,0.764127764,0.710955711,0.748898678,0.859770115,-2,0.790973872,0.857768053,0.668131868,0.628808864,0.622395833,0.776785714,0.720524017,0.6367713,0.407407407,0.591792657,0.475374732,0.447311828,0.463576159,0.423580786,-2,-2,-2,0.645374449,-2,0.478841871,0.412765957,0.63655914,0.608137045,0.625,-2,-2,0.47751606,-2,0.78680203,0.753424658,-2,-2,-2,0.849137931,-2,-2,0.689277899,0.870044053,0.628755365,-2,0.770419426,0.626609442,-2,-2,-2,0.625541126,0.636971047,-2,-2,-2,0.67311828,0.644539615,0.614561028,0.565310493,0.696759259,0.714285714,0.777777778,0.825688073,0.836363636,0.755364807,0.830357143,0.816964286,0.7695962,0.825,0.811188811,0.777292576,0.806146572,0.779661017,0.738317757,0.833746898,0.811946903,0.833333333,0.886666667,0.865771812,0.744382022,0.707446809,0.819306931,0.836538462,0.768321513,0.851441242,0.845652174,0.853982301,0.828828829,0.82735426,0.851318945,-2,0.848017621,-2,-2,0.887096774,0.85619469,-2,0.489010989,0.323529412,-2,0.758530184,0.826446281,0.741641337,0.796052632,0.911764706,0.804428044,-2,0.824355972,0.803030303,0.85620915,0.83518931,0.864864865,-2,0.822510823,0.764705882,0.810344828,0.842465753,0.832946636,0.854066986,0.8125,0.525581395,0.774278215,0.822916667,0.834451902,0.821670429,0.810874704,0.832460733,0.826873385,0.84463895,-2,-2,-2,-2,-2,0.768729642,0.629067245,0.333333333,-2,-2,0.595698925,0.82788671,0.867231638,0.826185102,0.830882353,-2,0.864485981,0.757575758,0.833333333,0.790849673,0.798866856,0.7960199,-2,0.849673203,0.801324503,-2,0.788418708,0.815053763,-2,0.629310345,0.843137255,0.611231102,-2,-2,-2,-2,0.738219895,-2,-2,-2,-2,-2,-2
LKA,0.3387471,0.520833333,0.653225806,0.721822542,0.726726727,0.685483871,0.813842482,0.866840731,0.705263158,-2,0.778625954,-2,-2,-2,-2,0.835648148,-2,0.68877551,0.697127937,0.663265306,0.628865979,0.669811321,0.793103448,0.726817043,0.73286052,0.871921182,-2,0.77377892,0.859813084,0.679245283,0.627906977,0.61878453,0.798076923,0.736470588,0.659472422,0.401408451,0.588372093,0.483870968,0.435185185,0.450934579,0.38028169,-2,-2,-2,0.6492891,-2,0.488038278,0.427312775,0.683602771,0.615207373,0.675174014,-2,-2,0.458525346,-2,0.852631579,0.775735294,-2,-2,-2,0.895591647,-2,-2,0.694117647,0.870588235,0.672055427,-2,0.829383886,0.674364896,-2,-2,-2,0.674418605,0.683453237,-2,-2,-2,0.695150115,0.640552995,0.615207373,0.566820276,0.690647482,0.75,0.8,0.891891892,0.906849315,0.813084112,0.87529976,0.849642005,0.799492386,0.875609756,0.865336658,0.789227166,0.862944162,0.803108808,0.766584767,0.852546917,0.832935561,0.846522782,0.890995261,0.886746988,0.745454545,0.704347826,0.845549738,0.88974359,0.804938272,0.865248227,0.857142857,0.879432624,0.857487923,0.834134615,0.907216495,-2,0.84047619,-2,-2,0.892307692,0.86935867,-2,0.511695906,0.333333333,-2,0.790322581,0.848837209,0.774919614,0.83254717,0.916666667,0.857692308,-2,0.885,0.855477855,0.863529412,0.86746988,0.907990315,-2,0.843822844,0.784037559,0.863874346,0.889434889,0.889162562,0.8725,0.8475,0.509950249,0.806094183,0.89373297,0.896385542,0.859223301,0.85786802,0.881401617,0.900269542,0.886792453,-2,-2,-2,-2,-2,0.795774648,0.682983683,0.333333333,-2,-2,0.590277778,0.859813084,0.849275362,0.890995261,0.870503597,0.864485981,-2,0.850746269,0.811904762,0.801401869,0.82674772,0.786458333,-2,0.892271663,0.798099762,-2,0.818615752,0.866050808,-2,0.62412993,0.830188679,0.614849188,-2,-2,-2,-2,0.75,-2,-2,-2,-2,-2,-2
MDV,0.397058824,0.544117647,0.142857143,0.672413793,0.708333333,0.714285714,0.848484848,0.819672131,0.771929825,-2,0.857142857,-2,-2,-2,-2,0.852941176,-2,0.71641791,0.754385965,0.735294118,0.672727273,0.71641791,0.789473684,0.758064516,0.8,0.838235294,-2,0.807692308,0.808823529,0.757575758,0.689655172,0.62745098,0.794117647,0.735294118,0.720588235,0.447761194,0.647058824,0.529411765,0.5,0.537313433,0.455882353,-2,-2,-2,0.848484848,-2,0.421875,0.125,0.661764706,0.647058824,0.641791045,-2,-2,0.573529412,-2,0.806451613,0.7,-2,-2,-2,0.823529412,-2,-2,0.727272727,0.909090909,0.647058824,-2,0.731343284,0.647058824,-2,-2,-2,0.647058824,0.647058824,-2,-2,-2,0.676470588,0.661764706,0.647058824,0.632352941,0.75,0.75,0.75,0.75,0.782608696,0.888888889,0.784615385,0.835820896,0.803571429,0.757575758,0.867647059,0.808823529,0.76,0.784615385,0.861538462,0.736842105,0.803030303,0.808823529,0.85,0.820895522,0.793103448,0.734375,0.865671642,0.813559322,0.846153846,0.835820896,0.882352941,0.833333333,0.823529412,0.861538462,0.813559322,-2,0.838235294,-2,-2,0.75,0.830769231,-2,0.510204082,0.333333333,-2,0.806451613,0.722222222,0.849056604,0.823529412,0.333333333,0.875,-2,0.844827586,0.769230769,0.863636364,0.830769231,0.820895522,-2,0.911764706,0.838235294,0.8125,0.825396825,0.784615385,0.803030303,0.929824561,0.621212121,0.887096774,0.766666667,0.85483871,0.794117647,0.859375,0.838235294,0.852459016,0.823529412,-2,-2,-2,-2,-2,0.690909091,0.656716418,-2,-2,-2,0.661764706,0.805970149,0.868852459,0.818181818,0.875,0.757575758,0.850746269,-2,0.8125,0.895522388,0.949152542,0.839285714,-2,0.880597015,0.822580645,-2,0.863636364,0.880597015,-2,0.705882353,0.666666667,0.617647059,-2,-2,-2,-2,0.789473684,-2,-2,-2,-2,-2,-2
NPL,0.38021978,0.572368421,0.733333333,0.637813212,0.774566474,0.721354167,0.818594104,0.815724816,0.749360614,-2,0.811023622,-2,-2,-2,-2,0.836689038,-2,0.734939759,0.76097561,0.735802469,0.664197531,0.714932127,0.82382134,0.794326241,0.802690583,0.81498829,-2,0.810218978,0.817371938,0.700223714,0.717877095,0.720316623,0.755102041,0.737193764,0.718535469,0.446666667,0.665198238,0.552401747,0.519736842,0.542600897,0.428888889,-2,-2,-2,0.641255605,-2,0.501133787,0.493449782,0.612691466,0.692139738,0.6,-2,-2,0.561135371,-2,0.819121447,0.680555556,-2,-2,-2,0.804824561,-2,-2,0.683741648,0.834451902,0.603938731,-2,0.720720721,0.608315098,-2,-2,-2,0.609271523,0.615909091,-2,-2,-2,0.713347921,0.683406114,0.676855895,0.622270742,0.731764706,0.625,0.7,0.822429907,0.794736842,0.793103448,0.776765376,0.804545455,0.767942584,0.787528868,0.82464455,0.808463252,0.767386091,0.825123153,0.778571429,0.832080201,0.830699774,0.818390805,0.817567568,0.828767123,0.782485876,0.759459459,0.783375315,0.780487805,0.810096154,0.808988764,0.829268293,0.781531532,0.794520548,0.835990888,0.800486618,-2,0.834821429,-2,-2,0.8125,0.799097065,-2,0.559556787,0.344827586,-2,0.774193548,0.791086351,0.773993808,0.772321429,0.857142857,0.772727273,-2,0.774647887,0.750551876,0.805803571,0.801822323,0.816513761,-2,0.794247788,0.730512249,0.77443609,0.797202797,0.783847981,0.796116505,0.788235294,0.537914692,0.74005305,0.784210526,0.806378132,0.788505747,0.762711864,0.787634409,0.781578947,0.810267857,-2,-2,-2,-2,-2,0.687707641,0.611479029,0.333333333,-2,-2,0.673245614,0.76940133,0.890489914,0.8,0.792592593,0.833333333,0.811904762,0.8125,-2,0.816371681,0.831884058,0.856060606,-2,0.811111111,0.855855856,-2,0.827664399,0.787280702,-2,0.705494505,0.884615385,0.682819383,-2,-2,-2,-2,0.793103448,-2,-2,-2,-2,-2,-2
THA,0.426724138,0.566810345,0.736,0.628635347,0.804597701,0.753180662,0.844444444,0.817518248,0.755,-2,0.810606061,-2,-2,-2,-2,0.846491228,-2,0.756501182,0.794188862,0.725060827,0.665847666,0.729490022,0.843137255,0.785046729,0.803964758,0.8,-2,0.806682578,0.811816193,0.742290749,0.734972678,0.739018088,0.759465479,0.778993435,0.696629213,0.430131004,0.675324675,0.575107296,0.521551724,0.552631579,0.398249453,-2,-2,-2,0.731868132,-2,0.545657016,0.453389831,0.591397849,0.688841202,0.585313175,-2,-2,0.56223176,-2,0.83627204,0.660958904,-2,-2,-2,0.784017279,-2,-2,0.741794311,0.841059603,0.582795699,-2,0.696902655,0.584946237,-2,-2,-2,0.585683297,0.591517857,-2,-2,-2,0.690322581,0.658798283,0.675965665,0.624463519,0.703703704,0.625,0.7,0.8125,0.770833333,0.832618026,0.760626398,0.799554566,0.803317536,0.777777778,0.822843823,0.853391685,0.754716981,0.828087167,0.81030445,0.82133995,0.842222222,0.810383747,0.797777778,0.812080537,0.800561798,0.776595745,0.795566502,0.76626506,0.860849057,0.78539823,0.825708061,0.771618625,0.778781038,0.856502242,0.783653846,-2,0.823399558,-2,-2,0.815384615,0.796460177,-2,0.575342466,0.435897436,-2,0.839473684,0.842541436,0.822822823,0.807017544,0.861111111,0.826568266,-2,0.7995338,0.744588745,0.833698031,0.798206278,0.787810384,-2,0.826086957,0.790393013,0.762962963,0.796338673,0.765116279,0.832535885,0.847575058,0.560465116,0.774278215,0.77486911,0.791946309,0.821266968,0.808056872,0.80104712,0.822164948,0.782894737,-2,-2,-2,-2,-2,0.691558442,0.593073593,1,-2,-2,0.706896552,0.748908297,0.820224719,0.796839729,0.821428571,0.790849673,0.801401869,0.895522388,0.816371681,-2,0.868571429,0.820895522,-2,0.875816993,0.885462555,-2,0.906666667,0.853448276,-2,0.726293103,0.849056604,0.716450216,-2,-2,-2,-2,0.838541667,-2,-2,-2,-2,-2,-2
KHM,0.456582633,0.628169014,0.819047619,0.637681159,0.832142857,0.815068493,0.855882353,0.839879154,0.803986711,-2,0.755555556,-2,-2,-2,-2,0.870317003,-2,0.820121951,0.822580645,0.794561934,0.74267101,0.795977011,0.892063492,0.838905775,0.844632768,0.818991098,-2,0.821538462,0.808022923,0.783475783,0.786713287,0.802083333,0.772334294,0.798866856,0.774853801,0.424068768,0.702549575,0.593837535,0.571830986,0.596541787,0.381088825,-2,-2,-2,0.756446991,-2,0.543859649,0.494117647,0.617977528,0.714285714,0.604519774,-2,-2,0.599439776,-2,0.856666667,0.703056769,-2,-2,-2,0.81971831,-2,-2,0.751428571,0.855907781,0.606741573,-2,0.719546742,0.609550562,-2,-2,-2,0.609065156,0.616959064,-2,-2,-2,0.718309859,0.675070028,0.68907563,0.669467787,0.772727273,1,1,0.855421687,0.805555556,0.876344086,0.772861357,0.824561404,0.848580442,0.808955224,0.87460815,0.866096866,0.75399361,0.863221884,0.849230769,0.831168831,0.891495601,0.828985507,0.834782609,0.846820809,0.787878788,0.8,0.844370861,0.80126183,0.859375,0.830409357,0.843304843,0.811594203,0.81305638,0.879411765,0.817610063,-2,0.845930233,-2,-2,1,0.798850575,-2,0.589090909,0.454976303,-2,0.87628866,0.858208955,0.86746988,0.863636364,1,0.831730769,-2,0.839393939,0.762711864,0.841954023,0.8252149,0.83090379,-2,0.855113636,0.826210826,0.779220779,0.836858006,0.805471125,0.84375,0.84939759,0.610429448,0.779359431,0.801948052,0.809384164,0.78742515,0.820189274,0.809364548,0.84137931,0.776504298,-2,-2,-2,-2,-2,0.724576271,0.61299435,1,-2,-2,0.725490196,0.767045455,0.832752613,0.812316716,0.78021978,0.798866856,0.82674772,0.949152542,0.831884058,0.868571429,-2,0.875399361,-2,0.852272727,0.868804665,-2,0.886627907,0.842253521,-2,0.781512605,0.666666667,0.757746479,-2,-2,-2,-2,0.84591195,-2,-2,-2,-2,-2,-2
LAO,0.418719212,0.616707617,0.711864407,0.597435897,0.782747604,0.743440233,0.851010101,0.811827957,0.766197183,-2,0.824427481,-2,-2,-2,-2,0.830049261,-2,0.765667575,0.774373259,0.759358289,0.680555556,0.718987342,0.840220386,0.807792208,0.803030303,0.790026247,-2,0.81369863,0.785,0.74120603,0.728395062,0.731213873,0.72264631,0.78,0.720101781,0.444168734,0.684729064,0.564792176,0.546568627,0.55361596,0.416458853,-2,-2,-2,0.662468514,-2,0.560913706,0.479069767,0.542997543,0.704156479,0.536945813,-2,-2,0.574572127,-2,0.841359773,0.585062241,-2,-2,-2,0.783783784,-2,-2,0.697270471,0.835858586,0.534313725,-2,0.675949367,0.539215686,-2,-2,-2,0.542079208,0.544757033,-2,-2,-2,0.720588235,0.694376528,0.69193154,0.628361858,0.748071979,1,1,0.845454545,0.75,0.781725888,0.743002545,0.788265306,0.784153005,0.755667506,0.815013405,0.822942643,0.706521739,0.821052632,0.784210526,0.804034582,0.863636364,0.81025641,0.793532338,0.81122449,0.779605263,0.742424242,0.791428571,0.760869565,0.8125,0.781407035,0.816377171,0.763819095,0.769820972,0.832061069,0.781767956,-2,0.828715365,-2,-2,0.938461538,0.762626263,-2,0.604863222,0.424528302,-2,0.811267606,0.837579618,0.833887043,0.791044776,0.944444444,0.763052209,-2,0.766129032,0.730864198,0.805486284,0.778625954,0.79015544,-2,0.801980198,0.752475248,0.748571429,0.819121447,0.772117962,0.801061008,0.796875,0.541114058,0.723076923,0.772861357,0.78516624,0.780361757,0.778688525,0.814814815,0.787172012,0.765,-2,-2,-2,-2,-2,0.625482625,0.542079208,0.5,-2,-2,0.674816626,0.744416873,0.836363636,0.761538462,0.832116788,0.7960199,0.786458333,0.839285714,0.856060606,0.820895522,0.875399361,-2,-2,0.807407407,0.846153846,-2,0.837150127,0.788697789,-2,0.71182266,0.79245283,0.702702703,-2,-2,-2,-2,0.8,-2,-2,-2,-2,-2,-2
VNM,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
MYS,0.36637931,0.528907923,0.714285714,0.689732143,0.78125,0.735368957,0.828888889,0.877403846,0.751879699,-2,0.833333333,-2,-2,-2,-2,0.837362637,-2,0.733490566,0.736714976,0.707434053,0.657635468,0.716186253,0.828850856,0.75990676,0.77753304,0.868965517,-2,0.821002387,0.847161572,0.694505495,0.677595628,0.678663239,0.805803571,0.740174672,0.68161435,0.405639913,0.613390929,0.51391863,0.458064516,0.475770925,0.373362445,-2,-2,-2,0.702643172,-2,0.489977728,0.428571429,0.64516129,0.627408994,0.642241379,-2,-2,0.483940043,-2,0.840506329,0.770547945,-2,-2,-2,0.875,-2,-2,0.715536105,0.887912088,0.639484979,-2,0.772626932,0.639484979,-2,-2,-2,0.639308855,0.648106904,-2,-2,-2,0.664516129,0.620985011,0.625267666,0.580299786,0.695852535,0.75,0.8,0.830357143,0.856396867,0.821276596,0.855555556,0.85840708,0.798578199,0.857142857,0.864801865,0.823529412,0.828235294,0.810551559,0.792540793,0.856435644,0.867256637,0.86036036,0.873333333,0.895089286,0.759103641,0.728,0.841975309,0.848920863,0.836829837,0.850220264,0.872570194,0.860927152,0.842696629,0.859060403,0.882494005,-2,0.85745614,-2,-2,0.846153846,0.860927152,-2,0.525745257,0.345833333,-2,0.806788512,0.82320442,0.781818182,0.823144105,0.861111111,0.846715328,-2,0.878787879,0.822894168,0.879649891,0.879194631,0.880898876,-2,0.876623377,0.819172113,0.830049261,0.886363636,0.857476636,0.882494005,0.877598152,0.548611111,0.842519685,0.859375,0.876957494,0.866515837,0.874109264,0.854545455,0.878865979,0.854030501,-2,-2,-2,-2,-2,0.792207792,0.647186147,0.444444444,-2,-2,0.630107527,0.843137255,0.848739496,0.884615385,0.857142857,0.849673203,0.892271663,0.880597015,0.811111111,0.875816993,0.852272727,0.807407407,-2,-2,0.848017621,-2,0.875555556,0.92688172,-2,0.653017241,0.867924528,0.659482759,-2,-2,-2,-2,0.81748072,-2,-2,-2,-2,-2,-2
SGP,0.391684902,0.561135371,0.745901639,0.612244898,0.760115607,0.718346253,0.840807175,0.820638821,0.743718593,-2,0.807692308,-2,-2,-2,-2,0.853006682,-2,0.739856802,0.776155718,0.705882353,0.649253731,0.702702703,0.843283582,0.758865248,0.818791946,0.815850816,-2,0.826923077,0.829646018,0.725446429,0.707520891,0.740932642,0.758465011,0.765486726,0.684807256,0.398678414,0.644736842,0.543478261,0.495633188,0.517857143,0.379157428,-2,-2,-2,0.683035714,-2,0.51011236,0.450643777,0.589519651,0.693478261,0.582056893,-2,-2,0.530434783,-2,0.832904884,0.666666667,-2,-2,-2,0.772428884,-2,-2,0.696230599,0.834451902,0.583877996,-2,0.693512304,0.588235294,-2,-2,-2,0.589912281,0.592760181,-2,-2,-2,0.697167756,0.658695652,0.654347826,0.604347826,0.701631702,0.625,0.666666667,0.80733945,0.777486911,0.811965812,0.766968326,0.823927765,0.79616307,0.775229358,0.815602837,0.827433628,0.748803828,0.852579853,0.779620853,0.842105263,0.8632287,0.804100228,0.811111111,0.819413093,0.778409091,0.786096257,0.800498753,0.773722628,0.842857143,0.807174888,0.828193833,0.778026906,0.781818182,0.85,0.785365854,-2,0.841163311,-2,-2,0.806451613,0.787472036,-2,0.548746518,0.372881356,-2,0.818421053,0.811797753,0.780864198,0.791111111,0.794117647,0.806818182,-2,0.789099526,0.752192982,0.818584071,0.804988662,0.791762014,-2,0.790748899,0.748344371,0.768656716,0.814220183,0.780141844,0.820823245,0.80787037,0.525943396,0.745989305,0.774535809,0.807256236,0.805936073,0.79616307,0.800531915,0.809399478,0.804878049,-2,-2,-2,-2,-2,0.697674419,0.589010989,0.375,-2,-2,0.668122271,0.763274336,0.866096866,0.770642202,0.801470588,0.801324503,0.798099762,0.822580645,0.855855856,0.885462555,0.868804665,0.846153846,-2,0.848017621,-2,-2,0.878378378,0.84279476,-2,0.687089716,0.865384615,0.699561404,-2,-2,-2,-2,0.823218997,-2,-2,-2,-2,-2,-2
BRN,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
PHL,0.429515419,0.56043956,0.73015873,0.643181818,0.84660767,0.798429319,0.856818182,0.843672457,0.795918367,-2,0.810606061,-2,-2,-2,-2,0.852017937,-2,0.785377358,0.807407407,0.755610973,0.72979798,0.781818182,0.882793017,0.822966507,0.842342342,0.813679245,-2,0.832524272,0.819196429,0.764573991,0.761363636,0.768,0.767123288,0.779017857,0.754022989,0.42,0.653421634,0.562363239,0.507692308,0.536036036,0.392857143,-2,-2,-2,0.721348315,-2,0.538975501,0.446808511,0.605263158,0.67833698,0.599118943,-2,-2,0.544857768,-2,0.856396867,0.703180212,-2,-2,-2,0.799559471,-2,-2,0.727069351,0.846501129,0.596491228,-2,0.722972973,0.600877193,-2,-2,-2,0.601769912,0.606818182,-2,-2,-2,0.676923077,0.638949672,0.647702407,0.603938731,0.718676123,0.625,0.7,0.803571429,0.778666667,0.848888889,0.789954338,0.813211845,0.821256039,0.795823666,0.85645933,0.87804878,0.766990291,0.858208955,0.813397129,0.831632653,0.87755102,0.82718894,0.816326531,0.837528604,0.812138728,0.779291553,0.825757576,0.790640394,0.859903382,0.802721088,0.84,0.785067873,0.789838337,0.862068966,0.805418719,-2,0.844243792,-2,-2,0.815384615,0.810383747,-2,0.593220339,0.427350427,-2,0.865951743,0.82122905,0.802469136,0.829977629,0.833333333,0.815498155,-2,0.825358852,0.762114537,0.845982143,0.826086957,0.811059908,-2,0.842572062,0.808035714,0.77581864,0.818181818,0.789976134,0.835380835,0.846335697,0.578571429,0.803763441,0.790322581,0.803203661,0.810185185,0.82195122,0.830188679,0.845744681,0.791946309,-2,-2,-2,-2,-2,0.745762712,0.607064018,1,-2,-2,0.69010989,0.781737194,0.836619718,0.801385681,0.8,0.788418708,0.818615752,0.863636364,0.827664399,0.906666667,0.886627907,0.837150127,-2,0.875555556,0.878378378,-2,-2,0.876923077,-2,0.720264317,0.849056604,0.732891832,-2,-2,-2,-2,0.85026738,-2,-2,-2,-2,-2,-2
